Date,Locality,Site,Bar,Quadrat,Station,Counter,Recorder,Quad_Lat,Quad_Long,Center_Lat,Center_Long,Rand_Coord,Rand_Dist,Quad_type,Quad_area,Quad_Depth,Live_Dead,Height,Count
1/30/2018,BT,I,2,1,BTI21,PF,SL,29.26827,83.08306,,,58,3,SURFACE,0.0625,NA,D,39,1
1/30/2018,BT,I,2,1,BTI21,PF,SL,29.26827,83.08306,,,58,3,SURFACE,0.0625,NA,D,57,1
1/30/2018,BT,I,2,1,BTI21,PF,SL,29.26827,83.08306,,,58,3,SURFACE,0.0625,NA,L,74,1
1/30/2018,BT,I,2,1,BTI21,PF,SL,29.26827,83.08306,,,58,3,SURFACE,0.0625,NA,L,36,1
1/30/2018,BT,I,2,1,BTI21,PF,SL,29.26827,83.08306,,,58,3,SURFACE,0.0625,NA,L,70,1
1/30/2018,BT,I,2,1,BTI21,PF,SL,29.26827,83.08306,,,58,3,SURFACE,0.0625,NA,L,53,1
1/30/2018,BT,I,2,1,BTI21,PF,SL,29.26827,83.08306,,,58,3,SURFACE,0.0625,NA,L,17,1
1/30/2018,BT,I,2,1,BTI21,PF,SL,29.26827,83.08306,,,58,3,SURFACE,0.0625,NA,L,0,24
1/30/2018,BT,I,2,1,BTI21,PF,SL,29.26827,83.08306,,,240,1,SURFACE,0.0625,NA,D,0,0
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,L,35,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,L,10,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,L,35,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,L,53,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,L,43,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,L,66,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,L,25,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,L,19,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,L,18,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,L,60,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,D,77,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,L,19,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,L,15,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,L,42,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,L,42,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,L,30,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,L,22,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,D,65,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,L,55,1
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,L,0,42
1/30/2018,BT,I,2,2,BTI22,SB,SL,29.26822,83.08311,,,240,1,SURFACE,0.0625,NA,D,0,7
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,42,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,54,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,44,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,21,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,54,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,46,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,50,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,37,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,70,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,42,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,D,52,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,89,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,79,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,52,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,75,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,52,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,D,56,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,24,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,67,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,70,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,67,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,41,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,55,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,64,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,62,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,18,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,19,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,15,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,22,1
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,L,0,0
1/30/2018,BT,I,3,1,BTI31,PF,SL,29.2673,83.08237,,,195,9,SURFACE,0.0625,NA,D,0,0
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,40,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,26,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,35,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,72,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,80,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,44,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,20,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,23,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,43,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,18,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,15,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,15,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,22,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,16,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,D,22,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,42,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,61,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,69,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,31,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,35,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,20,1
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,L,0,45
1/30/2018,BT,I,3,2,BTI32,SB,SL,29.26738,83.08236,,,121,5,SURFACE,0.0625,NA,D,0,5
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,64,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,52,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,49,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,62,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,45,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,52,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,51,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,58,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,48,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,54,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,60,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,77,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,71,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,55,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,29,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,62,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,54,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,29,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,43,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,35,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,55,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,65,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,28,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,28,1
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,L,0,0
1/30/2018,BT,I,4,1,BTI41,PF,SL,29.26526,83.08311,,,269,13,SURFACE,0.0625,NA,D,0,0
1/30/2018,BT,I,4,2,BTI42,SB,SL,29.26542,83.08289,,,87,15,SURFACE,0.0625,NA,L,42,1
1/30/2018,BT,I,4,2,BTI42,SB,SL,29.26542,83.08289,,,87,15,SURFACE,0.0625,NA,L,36,1
1/30/2018,BT,I,4,2,BTI42,SB,SL,29.26542,83.08289,,,87,15,SURFACE,0.0625,NA,L,23,1
1/30/2018,BT,I,4,2,BTI42,SB,SL,29.26542,83.08289,,,87,15,SURFACE,0.0625,NA,L,35,1
1/30/2018,BT,I,4,2,BTI42,SB,SL,29.26542,83.08289,,,87,15,SURFACE,0.0625,NA,L,22,1
1/30/2018,BT,I,4,2,BTI42,SB,SL,29.26542,83.08289,,,87,15,SURFACE,0.0625,NA,L,15,1
1/30/2018,BT,I,4,2,BTI42,SB,SL,29.26542,83.08289,,,87,15,SURFACE,0.0625,NA,L,28,1
1/30/2018,BT,I,4,2,BTI42,SB,SL,29.26542,83.08289,,,87,15,SURFACE,0.0625,NA,L,15,1
1/30/2018,BT,I,4,2,BTI42,SB,SL,29.26542,83.08289,,,87,15,SURFACE,0.0625,NA,L,8,1
1/30/2018,BT,I,4,2,BTI42,SB,SL,29.26542,83.08289,,,87,15,SURFACE,0.0625,NA,L,59,1
1/30/2018,BT,I,4,2,BTI42,SB,SL,29.26542,83.08289,,,87,15,SURFACE,0.0625,NA,L,62,1
1/30/2018,BT,I,4,2,BTI42,SB,SL,29.26542,83.08289,,,87,15,SURFACE,0.0625,NA,L,46,1
1/30/2018,BT,I,4,2,BTI42,SB,SL,29.26542,83.08289,,,87,15,SURFACE,0.0625,NA,L,23,1
1/30/2018,BT,I,4,2,BTI42,SB,SL,29.26542,83.08289,,,87,15,SURFACE,0.0625,NA,D,39,1
1/30/2018,BT,I,4,2,BTI42,SB,SL,29.26542,83.08289,,,87,15,SURFACE,0.0625,NA,L,0,0
1/30/2018,BT,I,4,2,BTI42,SB,SL,29.26542,83.08289,,,87,15,SURFACE,0.0625,NA,D,0,0
1/30/2018,BT,I,4,3,BTI43,PF,SL,29.26534,83.08294,,,105,8,SURFACE,0.0625,NA,D,70,1
1/30/2018,BT,I,4,3,BTI43,PF,SL,29.26534,83.08294,,,105,8,SURFACE,0.0625,NA,L,45,1
1/30/2018,BT,I,4,3,BTI43,PF,SL,29.26534,83.08294,,,105,8,SURFACE,0.0625,NA,L,74,1
1/30/2018,BT,I,4,3,BTI43,PF,SL,29.26534,83.08294,,,105,8,SURFACE,0.0625,NA,L,76,1
1/30/2018,BT,I,4,3,BTI43,PF,SL,29.26534,83.08294,,,105,8,SURFACE,0.0625,NA,L,39,1
1/30/2018,BT,I,4,3,BTI43,PF,SL,29.26534,83.08294,,,105,8,SURFACE,0.0625,NA,L,91,1
1/30/2018,BT,I,4,3,BTI43,PF,SL,29.26534,83.08294,,,105,8,SURFACE,0.0625,NA,L,60,1
1/30/2018,BT,I,4,3,BTI43,PF,SL,29.26534,83.08294,,,105,8,SURFACE,0.0625,NA,L,31,1
1/30/2018,BT,I,4,3,BTI43,PF,SL,29.26534,83.08294,,,105,8,SURFACE,0.0625,NA,L,44,1
1/30/2018,BT,I,4,3,BTI43,PF,SL,29.26534,83.08294,,,105,8,SURFACE,0.0625,NA,L,63,1
1/30/2018,BT,I,4,3,BTI43,PF,SL,29.26534,83.08294,,,105,8,SURFACE,0.0625,NA,L,74,1
1/30/2018,BT,I,4,3,BTI43,PF,SL,29.26534,83.08294,,,105,8,SURFACE,0.0625,NA,L,28,1
