Date,Locality,Site,Bar,Quadrat,Station,Counter,Recorder,Quad_Lat,Quad_Long,Center_Lat,Center_Long,Rand_Coord,Rand_Dist,Quad_type,Quad_area,Quad_Depth,Live_Dead,Height,Count
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,55,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,65,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,45,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,45,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,54,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,49,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,23,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,47,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,20,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,21,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,69,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,73,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,23,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,34,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,29,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,32,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,D,65,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,70,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,25,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,D,40,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,50,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,52,1
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,L,0,0
2018/03/02,NLC,O,2,3,NLCO23,SB,MM,29.26373,83.11505,29.26373,83.11512,84,10,SURFACE,0.0625,NA,D,0,0
2018/03/02,NLC,O,2,4,NLCO24,SB,MM,29.26374,83.11505,29.26373,83.11512,117,6,SURFACE,0.0625,NA,L,28,1
2018/03/02,NLC,O,2,4,NLCO24,SB,MM,29.26374,83.11505,29.26373,83.11512,117,6,SURFACE,0.0625,NA,L,38,1
2018/03/02,NLC,O,2,4,NLCO24,SB,MM,29.26374,83.11505,29.26373,83.11512,117,6,SURFACE,0.0625,NA,L,58,1
2018/03/02,NLC,O,2,4,NLCO24,SB,MM,29.26374,83.11505,29.26373,83.11512,117,6,SURFACE,0.0625,NA,L,34,1
2018/03/02,NLC,O,2,4,NLCO24,SB,MM,29.26374,83.11505,29.26373,83.11512,117,6,SURFACE,0.0625,NA,L,29,1
2018/03/02,NLC,O,2,4,NLCO24,SB,MM,29.26374,83.11505,29.26373,83.11512,117,6,SURFACE,0.0625,NA,L,20,1
2018/03/02,NLC,O,2,4,NLCO24,SB,MM,29.26374,83.11505,29.26373,83.11512,117,6,SURFACE,0.0625,NA,L,15,1
2018/03/02,NLC,O,2,4,NLCO24,SB,MM,29.26374,83.11505,29.26373,83.11512,117,6,SURFACE,0.0625,NA,L,30,1
2018/03/02,NLC,O,2,4,NLCO24,SB,MM,29.26374,83.11505,29.26373,83.11512,117,6,SURFACE,0.0625,NA,L,35,1
2018/03/02,NLC,O,2,4,NLCO24,SB,MM,29.26374,83.11505,29.26373,83.11512,117,6,SURFACE,0.0625,NA,L,26,1
2018/03/02,NLC,O,2,4,NLCO24,SB,MM,29.26374,83.11505,29.26373,83.11512,117,6,SURFACE,0.0625,NA,L,0,11
2018/03/02,NLC,O,2,4,NLCO24,SB,MM,29.26374,83.11505,29.26373,83.11512,117,6,SURFACE,0.0625,NA,D,0,0
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,54,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,35,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,73,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,45,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,65,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,70,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,23,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,34,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,18,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,11,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,43,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,44,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,38,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,32,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,60,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,63,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,79,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,48,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,43,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,98,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,34,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,44,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,38,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,74,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,87,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,68,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,85,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,17,1
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,L,0,0
2018/03/02,NLC,O,3,1,NLCO31,SB,MM,29.26447,83.1134,29.26442,83.11341,340,7,SURFACE,0.0625,NA,D,0,0
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,91,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,88,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,30,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,28,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,24,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,61,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,18,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,45,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,101,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,68,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,35,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,65,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,61,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,D,65,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,48,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,26,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,78,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,18,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,60,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,74,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,28,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,23,1
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,L,0,9
2018/03/02,NLC,O,3,2,NLCO32,SB,MM,29.26441,83.11337,29.26442,83.11341,109,1,SURFACE,0.0625,NA,D,0,1
