Number,X,Y,Elev,Transect,Element,Type
490,1794470.534,300246.636,-1.7,5,2,ROCK TOP
491,1794467.418,300243.355,-1.612,5,2,ROCK TOP
492,1794464.415,300240.531,-1.405,5,2,ROCK TOP
493,1794460.567,300236.511,-1.432,5,2,ROCK TOP
494,1794458.232,300234.21,-1.437,5,2,GS
495,1794463.952,300230.328,-1.135,5,2,GS
496,1794467.735,300233.536,-1.312,5,2,ROCK TOP
497,1794285.085,300333.084,-1.95,3,3,GS
498,1794283.647,300330.512,-2.143,3,3,GS
499,1794282.643,300329.472,-1.43,3,3,ROCK TOP
736,1794282.037,300328.1,-1.341,3,3,ROCK TOP
737,1794281.293,300326.698,-1.473,3,3,ROCK TOP
738,1794280.367,300324.533,-1.024,3,3,ROCK TOP
739,1794279.609,300322.096,-1.286,3,3,ROCK TOP
740,1794278.781,300319.442,-1.382,3,3,ROCK TOP
741,1794278.787,300317.605,-1.354,3,3,ROCK TOP
742,1794277.685,300315.077,-1.302,3,3,ROCK TOP
743,1794276.239,300312.172,-1.352,3,3,ROCK TOP
744,1794275.095,300311.453,-1.554,3,3,ROCK TOP
745,1794273.534,300310.094,-1.369,3,3,ROCK TOP
746,1794273.504,300308.031,-1.175,3,3,ROCK TOP
747,1794272.418,300305.59,-1.897,3,3,GS
748,1794271.497,300303.582,-1.927,3,3,GS
749,1794269.174,300306.704,-1.956,3,3,GS
750,1794270.159,300308.692,-1.432,3,3,ROCK TOP
752,1794311.75,300321.63,-2.119,1,3,GS
753,1794311.906,300319.905,-1.359,1,3,ROCK TOP
754,1794309.71,300318.282,-1.595,1,3,ROCK TOP
755,1794307.636,300314.795,-1.654,1,3,ROCK TOP
756,1794305.826,300310.964,-1.622,1,3,ROCK TOP
757,1794306.071,300308.625,-1.524,1,3,ROCK TOP
758,1794304.604,300305.989,-1.574,1,3,ROCK TOP
759,1794304.071,300302.264,-1.512,1,3,ROCK TOP
760,1794303.057,300300.014,-1.36,1,3,ROCK TOP
761,1794300.95,300298.144,-1.51,1,3,ROCK TOP
762,1794299.437,300296.424,-1.405,1,3,ROCK TOP
763,1794297.751,300294.789,-1.386,1,3,ROCK TOP
764,1794295.913,300292.601,-1.732,1,3,ROCK TOP
765,1794295.318,300291.839,-1.904,1,3,GS
766,1794279.459,300301.332,-1.96,2,3,GS
767,1794279.806,300304.414,-1.756,2,3,ROCK TOP
768,1794281.079,300306.901,-1.709,2,3,ROCK TOP
769,1794281.563,300310.614,-1.747,2,3,ROCK TOP
770,1794283.445,300312.729,-1.627,2,3,ROCK TOP
771,1794284.026,300315.128,-1.704,2,3,ROCK TOP
772,1794285.799,300319.103,-1.477,2,3,ROCK TOP
773,1794286.569,300322.193,-1.679,2,3,ROCK TOP
774,1794287.704,300323.684,-1.455,2,3,ROCK TOP
775,1794289.565,300326.614,-1.399,2,3,ROCK TOP
776,1794290.491,300328.583,-2.364,2,3,GS
777,1794252.159,300346.087,-2.2,4,3,GS
778,1794252.283,300345.079,-1.617,4,3,ROCK TOP
779,1794249.664,300343.262,-1.517,4,3,ROCK TOP
780,1794248.846,300340.688,-1.567,4,3,ROCK TOP
781,1794247.194,300338.408,-1.619,4,3,ROCK TOP
782,1794246.096,300335.781,-1.759,4,3,ROCK TOP
783,1794244.195,300334.305,-1.662,4,3,ROCK TOP
784,1794242.867,300332.562,-1.859,4,3,ROCK TOP
785,1794242.3,300329.115,-1.624,4,3,ROCK TOP
786,1794241.183,300326.601,-1.572,4,3,ROCK TOP
787,1794240.958,300325.363,-1.678,4,3,ROCK TOP
788,1794240.263,300323.971,-2.394,4,3,GS
751,1794236.636,300322.052,-2.297,4,3,GS
789,1794188.809,300342.972,-2.459,5,3,GS
790,1794188.48,300344.555,-1.669,5,3,ROCK TOP
791,1794189.205,300346.271,-1.84,5,3,ROCK TOP
792,1794189.709,300348.708,-1.83,5,3,ROCK TOP
793,1794190.659,300351.678,-1.446,5,3,ROCK TOP
794,1794191.209,300354.22,-1.569,5,3,ROCK TOP
795,1794192.651,300356.631,-1.691,5,3,ROCK TOP
796,1794194.346,300359.029,-1.363,5,3,ROCK TOP
797,1794196.443,300363.343,-1.764,5,3,ROCK TOP
798,1794199.006,300365.45,-1.682,5,3,ROCK TOP
799,1794199.919,300367.436,-1.51,5,3,ROCK TOP
800,1794201.242,300369.983,-1.581,5,3,ROCK TOP
801,1794202.015,300371.318,-2.608,5,3,GS
802,1794175.743,300385.117,-2.579,6,3,GS
803,1794174.591,300382.06,-1.402,6,3,ROCK TOP
804,1794172.829,300379.402,-1.272,6,3,ROCK TOP
805,1794171.888,300376.652,-1.474,6,3,ROCK TOP
806,1794170.247,300374.775,-1.339,6,3,ROCK TOP
807,1794168.931,300372.786,-1.54,6,3,ROCK TOP
808,1794166.904,300371.453,-1.725,6,3,ROCK TOP
809,1794166.26,300368.923,-1.61,6,3,ROCK TOP
810,1794164.269,300367.797,-1.581,6,3,ROCK TOP
811,1794163.233,300365.379,-1.678,6,3,ROCK TOP
812,1794162.252,300363.17,-1.56,6,3,ROCK TOP
813,1794159.197,300359.796,-1.659,6,3,ROCK TOP
814,1794158.098,300356.771,-1.467,6,3,ROCK TOP
815,1794161.752,300353.574,-2.307,6,3,GS
816,1794162.507,300354.777,-1.434,6,3,ROCK TOP
817,1794147.629,300361.834,-2.728,7,3,GS
818,1794148.085,300363.705,-1.61,7,3,ROCK TOP
819,1794149.462,300365.902,-1.694,7,3,ROCK TOP
820,1794150.806,300369.129,-1.898,7,3,ROCK TOP
821,1794151.091,300371.601,-1.881,7,3,ROCK TOP
822,1794153.42,300372.977,-1.757,7,3,ROCK TOP
823,1794154.409,300374.969,-1.614,7,3,ROCK TOP
824,1794154.481,300376.706,-1.532,7,3,ROCK TOP
825,1794155.275,300379.029,-1.577,7,3,ROCK TOP
826,1794157.107,300381.039,-1.573,7,3,ROCK TOP
827,1794157.539,300382.704,-1.643,7,3,ROCK TOP
828,1794157.313,300384.542,-1.845,7,3,ROCK TOP
829,1794157.665,300387.205,-1.247,7,3,ROCK TOP
830,1794159.722,300389.362,-1.405,7,3,ROCK TOP
831,1794161.114,300391.654,-1.685,7,3,ROCK TOP
832,1794161.231,300393.166,-2.433,7,3,GS
833,1794146.086,300399.195,-2.412,8,3,GS
834,1794145.202,300396.92,-1.646,8,3,ROCK TOP
835,1794143.249,300394.838,-1.461,8,3,ROCK TOP
836,1794141.742,300392.209,-1.802,8,3,ROCK TOP
837,1794139.727,300389.579,-1.781,8,3,ROCK TOP
838,1794137.062,300386.731,-1.866,8,3,ROCK TOP
839,1794134.384,300384.185,-1.732,8,3,ROCK TOP
840,1794131.875,300380.916,-1.966,8,3,ROCK TOP
841,1794131.538,300377.909,-1.716,8,3,ROCK TOP
842,1794128.967,300375.296,-1.634,8,3,ROCK TOP
843,1794127.277,300372.373,-1.764,8,3,ROCK TOP
844,1794126.317,300370.566,-2.655,8,3,GS
845,1794102.761,300385.149,-2.49,9,3,GS
846,1794104.081,300387.089,-1.813,9,3,ROCK TOP
847,1794105.71,300389.394,-2.016,9,3,ROCK TOP
848,1794106.335,300391.495,-1.706,9,3,ROCK TOP
849,1794108.556,300393.92,-1.461,9,3,ROCK TOP
850,1794109.799,300396.17,-1.67,9,3,ROCK TOP
851,1794109.139,300399.348,-1.677,9,3,ROCK TOP
852,1794110.712,300400.932,-1.706,9,3,ROCK TOP
853,1794110.97,300403.766,-1.701,9,3,ROCK TOP
854,1794112.31,300406.515,-1.695,9,3,ROCK TOP
855,1794116.255,300406.886,-1.756,9,3,ROCK TOP
856,1794117.154,300409,-1.635,9,3,ROCK TOP
857,1794118.378,300410.536,-1.727,9,3,ROCK TOP
858,1794120.441,300413.282,-1.606,9,3,ROCK TOP
859,1794121.018,300415.251,-2.68,9,3,GS
860,1794077.914,300433.231,-2.843,10,3,GS
861,1794078.14,300430.692,-1.588,10,3,ROCK TOP
862,1794076.634,300428.046,-1.74,10,3,ROCK TOP
863,1794074.975,300426.228,-1.723,10,3,ROCK TOP
864,1794071.593,300422.508,-2.698,10,3,GS
865,1794076.642,300420.858,-1.707,10,3,ROCK TOP
866,1794070.763,300417.639,-1.798,10,3,ROCK TOP
867,1794070.296,300413.098,-1.477,10,3,ROCK TOP
868,1794068.615,300410.125,-1.827,10,3,ROCK TOP
869,1794066.879,300408.848,-1.851,10,3,ROCK TOP
870,1794064.971,300406.139,-2.475,10,3,GS
871,1794063.588,300403.959,-2.526,10,3,GS
872,1793896.962,300567.858,-2.803,1,4,GS
873,1793893.745,300566.53,-1.44,1,4,ROCK TOP
874,1793891.103,300564.43,-1.384,1,4,ROCK TOP
875,1793888.648,300564.886,-1.427,1,4,ROCK TOP
876,1793885.873,300564.011,-1.623,1,4,ROCK TOP
877,1793882.066,300563.652,-1.574,1,4,ROCK TOP
878,1793879.933,300561.559,-1.274,1,4,ROCK TOP
879,1793876.823,300560.587,-1.476,1,4,ROCK TOP
880,1793875.142,300559.717,-1.796,1,4,ROCK TOP
881,1793872.492,300560.029,-1.498,1,4,ROCK TOP
882,1793869.443,300558.103,-2.531,1,4,GS
883,1793858.961,300575.998,-2.359,2,4,GS
884,1793859.216,300584.712,-2.363,2,4,GS
885,1793860.257,300585.275,-1.645,2,4,ROCK TOP
886,1793862.533,300586.42,-1.683,2,4,ROCK TOP
887,1793864.474,300587.744,-1.48,2,4,ROCK TOP
888,1793867.402,300588.476,-1.676,2,4,ROCK TOP
889,1793868.784,300590.141,-1.614,2,4,ROCK TOP
890,1793872.052,300591.803,-1.667,2,4,ROCK TOP
891,1793872.917,300593.82,-1.792,2,4,ROCK TOP
892,1793874.676,300594.846,-1.715,2,4,ROCK TOP
893,1793876.112,300596.325,-1.363,2,4,ROCK TOP
894,1793878.241,300597.564,-1.539,2,4,ROCK TOP
895,1793880.825,300598.435,-1.585,2,4,ROCK TOP
896,1793887.749,300594.474,-2.166,2,4,GS
897,1793884.744,300594.967,-1.619,2,4,ROCK TOP
898,1793884.274,300592.822,-1.624,2,4,ROCK TOP
899,1793881.786,300592.046,-1.657,2,4,ROCK TOP
900,1793879.694,300593.155,-1.598,2,4,ROCK TOP
901,1793876.893,300592.399,-1.557,2,4,ROCK TOP
902,1793878.378,300613.052,-2.198,3,4,GS
903,1793875.401,300613.713,-1.41,3,4,ROCK TOP
904,1793872.666,300613.465,-1.41,3,4,ROCK TOP
905,1793869.842,300612.653,-1.6,3,4,ROCK TOP
906,1793866.773,300611.039,-1.517,3,4,ROCK TOP
907,1793864.121,300610.064,-1.658,3,4,ROCK TOP
908,1793861.017,300610.441,-1.605,3,4,ROCK TOP
909,1793858.094,300609.778,-1.24,3,4,ROCK TOP
910,1793855.617,300608.724,-1.46,3,4,ROCK TOP
911,1793852.454,300608.367,-1.447,3,4,ROCK TOP
912,1793848.799,300607.612,-2.331,3,4,GS
913,1793840.212,300633.834,-2.565,4,4,GS
914,1793842.749,300635.077,-1.703,4,4,ROCK TOP
915,1793845.748,300638.148,-1.696,4,4,ROCK TOP
916,1793849.099,300637.203,-1.64,4,4,ROCK TOP
917,1793853.192,300637.773,-1.769,4,4,ROCK TOP
918,1793855.173,300638.235,-1.489,4,4,ROCK TOP
919,1793858.184,300640.744,-1.756,4,4,ROCK TOP
920,1793861.616,300641.783,-1.684,4,4,ROCK TOP
921,1793865.23,300643.306,-1.356,4,4,ROCK TOP
922,1793868.932,300643.896,-2.148,4,4,GS
923,1793801.296,300733.76,-2.896,1,5,GS
924,1793799.451,300732.664,-1.752,1,5,ROCK TOP
925,1793797.264,300731.122,-1.681,1,5,ROCK TOP
926,1793794.858,300730.81,-1.736,1,5,ROCK TOP
927,1793791.84,300729.294,-1.358,1,5,ROCK TOP
928,1793788.671,300728.455,-1.791,1,5,ROCK TOP
929,1793785.235,300727.713,-1.557,1,5,ROCK TOP
930,1793780.833,300726.105,-1.654,1,5,ROCK TOP
931,1793777.094,300726.272,-1.862,1,5,ROCK TOP
932,1793774.548,300725.05,-1.814,1,5,ROCK TOP
933,1793772.258,300723.887,-2.879,1,5,GS
934,1793751.264,300777.859,-2.663,2,5,GS
935,1793752.535,300777.713,-1.455,2,5,ROCK TOP
936,1793754.275,300778.904,-1.392,2,5,ROCK TOP
937,1793757.146,300780.313,-1.319,2,5,ROCK TOP
938,1793759.438,300781.746,-1.644,2,5,ROCK TOP
939,1793762.917,300782.968,-1.45,2,5,ROCK TOP
940,1793765.198,300784.422,-1.539,2,5,ROCK TOP
941,1793767.874,300785.527,-1.701,2,5,ROCK TOP
942,1793770.542,300785.885,-1.316,2,5,ROCK TOP
943,1793771.294,300786.974,-1.591,2,5,ROCK TOP
944,1793773.956,300790.62,-1.416,2,5,ROCK TOP
945,1793776.177,300791.13,-2.655,2,5,GS
946,1793769.685,300811.056,-2.417,3,5,GS
947,1793767.873,300810.493,-1.433,3,5,ROCK TOP
948,1793764.992,300809.546,-1.635,3,5,ROCK TOP
949,1793762.69,300808.066,-1.524,3,5,ROCK TOP
950,1793761.908,300806.249,-1.616,3,5,ROCK TOP
951,1793759.416,300806.126,-1.48,3,5,ROCK TOP
952,1793757.296,300805.438,-1.445,3,5,ROCK TOP
953,1793753.451,300803.473,-1.568,3,5,ROCK TOP
954,1793751.947,300804.789,-1.475,3,5,ROCK TOP
955,1793748.874,300804.566,-1.358,3,5,ROCK TOP
956,1793744.62,300803.396,-1.327,3,5,ROCK TOP
957,1793742.707,300801.806,-1.709,3,5,ROCK TOP
958,1793741.081,300802.27,-2.312,3,5,GS
959,1793743.412,300794.093,-2.534,3,5,GS
960,1793744.355,300794.748,-1.473,3,5,ROCK TOP
961,1793746.647,300795.447,-1.607,3,5,ROCK TOP
962,1793749.144,300796.27,-1.471,3,5,ROCK TOP
963,1793716.562,300861.063,-2.455,4,5,GS
964,1793719.841,300861.224,-1.654,4,5,ROCK TOP
965,1793721.925,300861.845,-1.38,4,5,ROCK TOP
966,1793725.204,300863.92,-1.419,4,5,ROCK TOP
967,1793728.786,300864.914,-1.834,4,5,ROCK TOP
968,1793731.536,300866.026,-1.579,4,5,ROCK TOP
969,1793734.039,300868.276,-1.337,4,5,ROCK TOP
970,1793736.938,300869.537,-1.286,4,5,ROCK TOP
971,1793738.978,300870.859,-1.302,4,5,ROCK TOP
972,1793741.048,300872.412,-1.197,4,5,ROCK TOP
973,1793743.408,300873.558,-2.531,4,5,GS
974,1793728.354,300871.205,-2.604,4,5,GS
975,1793686.007,300905.967,-2.946,1,6,GS
976,1793684.109,300905.325,-1.635,1,6,ROCK TOP
977,1793680.684,300903.004,-1.795,1,6,ROCK TOP
978,1793678.15,300900.771,-1.817,1,6,ROCK TOP
979,1793675.541,300899.179,-1.888,1,6,ROCK TOP
980,1793673.555,300900.76,-1.651,1,6,ROCK TOP
981,1793671.835,300898.514,-1.673,1,6,ROCK TOP
982,1793669.23,300894.766,-1.657,1,6,ROCK TOP
983,1793666.66,300892.358,-1.879,1,6,ROCK TOP
984,1793663.513,300889.846,-2.808,1,6,GS
985,1793661.782,300886.724,-2.617,1,6,GS
986,1793644.253,300906.209,-2.474,2,6,GS
987,1793644.413,300909.495,-1.666,2,6,ROCK TOP
988,1793645.264,300910.709,-1.698,2,6,ROCK TOP
989,1793647.282,300912.471,-1.778,2,6,ROCK TOP
990,1793647.819,300914.697,-1.426,2,6,ROCK TOP
991,1793648.959,300916.527,-1.655,2,6,ROCK TOP
992,1793649.923,300917.576,-1.468,2,6,ROCK TOP
993,1793651.736,300919.346,-1.513,2,6,ROCK TOP
994,1793654.174,300921.202,-1.316,2,6,ROCK TOP
995,1793654.447,300923.157,-1.333,2,6,ROCK TOP
996,1793657.467,300923.3,-1.506,2,6,ROCK TOP
997,1793659.575,300924.186,-1.858,2,6,ROCK TOP
998,1793661.808,300924.683,-1.644,2,6,ROCK TOP
999,1793663.475,300926.928,-2.489,2,6,GS
1000,1793644.077,300949.726,-2.649,3,6,GS
1001,1793642.355,300946.737,-1.777,3,6,ROCK TOP
1002,1793640.991,300945.598,-1.419,3,6,ROCK TOP
1003,1793638.811,300945.088,-1.68,3,6,ROCK TOP
1004,1793637.73,300942.743,-1.234,3,6,ROCK TOP
1005,1793635.146,300942.043,-1.421,3,6,ROCK TOP
1006,1793633.763,300940.173,-1.686,3,6,ROCK TOP
1007,1793631.881,300938.698,-1.715,3,6,ROCK TOP
1008,1793631.119,300937.404,-1.813,3,6,ROCK TOP
1009,1793627.925,300935.125,-1.76,3,6,ROCK TOP
1010,1793625.602,300932.677,-1.894,3,6,ROCK TOP
1011,1793623.637,300930.915,-1.881,3,6,ROCK TOP
1012,1793620.881,300929.849,-2.706,3,6,GS
1013,1793615.935,300937.039,-2.656,4,6,GS
1014,1793618.253,300939.026,-1.914,4,6,ROCK TOP
1015,1793620.968,300941.116,-1.821,4,6,ROCK TOP
1016,1793625.041,300943.319,-1.859,4,6,ROCK TOP
1017,1793627.223,300946.596,-1.774,4,6,ROCK TOP
1018,1793628.006,300950.062,-1.792,4,6,ROCK TOP
1019,1793630.696,300952.413,-1.465,4,6,ROCK TOP
1020,1793634.851,300955.398,-1.6,4,6,ROCK TOP
1021,1793636.674,300957.56,-1.71,4,6,ROCK TOP
1022,1793639.145,300959.494,-2.574,4,6,GS
1023,1793617.218,300979.89,-2.691,5,6,GS
1024,1793616.345,300978.533,-1.811,5,6,ROCK TOP
1025,1793614.998,300976.064,-1.604,5,6,ROCK TOP
1026,1793613.184,300973.157,-1.766,5,6,ROCK TOP
1027,1793610.011,300973.796,-1.735,5,6,ROCK TOP
1028,1793607.259,300970.347,-1.615,5,6,ROCK TOP
1029,1793606.506,300967.937,-1.563,5,6,ROCK TOP
1030,1793604.82,300966.511,-1.364,5,6,ROCK TOP
1031,1793600.301,300964.476,-1.263,5,6,ROCK TOP
1032,1793597.27,300961.899,-1.259,5,6,ROCK TOP
256,1790024.763,304173.2125,-2.86813,1,13,GS
257,1790029.701,304178.4726,-1.72266,1,13,ROCK TOP
258,1790031.303,304178.9574,-1.71312,1,13,ROCK TOP
259,1790031.764,304179.443,-1.49907,1,13,ROCK TOP
260,1790032.368,304180.8823,-1.89724,1,13,ROCK TOP
261,1790033.096,304183.5509,-1.66525,1,13,ROCK TOP
262,1790033.958,304185.2752,-1.91326,1,13,ROCK TOP
263,1790034.901,304186.1904,-1.95208,1,13,ROCK TOP
264,1790035.384,304187.5559,-1.90567,1,13,ROCK TOP
265,1790035.86,304188.5825,-1.80231,1,13,ROCK TOP
266,1790036.559,304191.1379,-1.87761,1,13,ROCK TOP
267,1790038.193,304191.6881,-1.60963,1,13,ROCK TOP
268,1790038.805,304192.6098,-1.77775,1,13,ROCK TOP
269,1790039.69,304193.5784,-2.248,1,13,ROCK TOP
270,1790041.278,304195.1146,-2.0544,1,13,ROCK TOP
271,1790042.371,304196.6997,-2.82404,1,13,GS
272,1790073.445,304137.5569,-2.95608,2,13,GS
273,1790073.993,304138.9351,-2.11504,2,13,ROCK TOP
274,1790075.19,304139.7953,-2.09966,2,13,ROCK TOP
275,1790075.612,304140.2579,-2.01976,2,13,ROCK TOP
276,1790076.316,304141.2217,-2.02504,2,13,ROCK TOP
277,1790077.441,304142.8069,-2.08181,2,13,ROCK TOP
278,1790077.807,304143.5631,-1.96247,2,13,ROCK TOP
279,1790078.198,304144.7947,-1.99677,2,13,ROCK TOP
280,1790078.962,304145.357,-2.02852,2,13,ROCK TOP
281,1790080.349,304146.1274,-1.95117,2,13,ROCK TOP
282,1790081.409,304146.1604,-2.02814,2,13,ROCK TOP
283,1790082.22,304147.7077,-1.95855,2,13,ROCK TOP
284,1790082.985,304148.4283,-1.68335,2,13,ROCK TOP
285,1790083.254,304148.6289,-1.64333,2,13,ROCK TOP
286,1790083.798,304149.5156,-1.7448,2,13,ROCK TOP
287,1790084.713,304150.1419,-1.6259,2,13,ROCK TOP
288,1790084.794,304151.2848,-1.95695,2,13,ROCK TOP
289,1790086.038,304151.7743,-1.82181,2,13,ROCK TOP
290,1790086.605,304153.1582,-1.87241,2,13,ROCK TOP
291,1790087.188,304153.1627,-1.72421,2,13,ROCK TOP
292,1790088.145,304153.5879,-1.90875,2,13,ROCK TOP
293,1790088.441,304154.2523,-1.81387,2,13,ROCK TOP
294,1790089.062,304155.3834,-1.65261,2,13,ROCK TOP
295,1790089.502,304155.9375,-1.9072,2,13,ROCK TOP
296,1790090.181,304156.3516,-1.56822,2,13,ROCK TOP
297,1790090.669,304156.9115,-1.72124,2,13,ROCK TOP
298,1790091.513,304158.0534,-1.67966,2,13,ROCK TOP
299,1790091.889,304158.3296,-1.90676,2,13,ROCK TOP
300,1790092.373,304159.2373,-2.38747,2,13,ROCK TOP
301,1790092.866,304159.6475,-2.91253,2,13,GS
302,1790144.09,304118.8109,-2.67421,3,13,GS
303,1790143.294,304118.7544,-2.04112,3,13,ROCK TOP
304,1790142.165,304117.2156,-1.56893,3,13,ROCK TOP
305,1790142.077,304116.5802,-2.05598,3,13,ROCK TOP
306,1790141.975,304116.1367,-1.76124,3,13,ROCK TOP
307,1790142.068,304114.4045,-1.58606,3,13,ROCK TOP
308,1790141.794,304113.4965,-1.5436,3,13,ROCK TOP
309,1790140.428,304110.5318,-1.74976,3,13,ROCK TOP
310,1790139.028,304110.3321,-2.02521,3,13,ROCK TOP
311,1790137.671,304108.8981,-2.19247,3,13,ROCK TOP
312,1790137.866,304107.8147,-2.29873,3,13,ROCK TOP
313,1790136.946,304106.6596,-2.25666,3,13,ROCK TOP
314,1790135.343,304106.0581,-2.0015,3,13,ROCK TOP
315,1790134.022,304104.8777,-2.22861,3,13,ROCK TOP
316,1790130.954,304101.6516,-1.8656,3,13,ROCK TOP
317,1790129.487,304099.0824,-1.7835,3,13,ROCK TOP
318,1790128.757,304098.3161,-2.12978,3,13,ROCK TOP
319,1790125.904,304095.9336,-2.83474,3,13,GS
320,1790165.422,304064.4113,-2.84584,4,13,GS
321,1790166.434,304065.2188,-2.03555,4,13,ROCK TOP
322,1790167.517,304066.6025,-2.15526,4,13,ROCK TOP
323,1790168.231,304068.149,-1.83238,4,13,ROCK TOP
324,1790170.078,304069.7909,-2.0061,4,13,ROCK TOP
325,1790170.659,304071.8666,-2.20189,4,13,ROCK TOP
326,1790171.18,304073.0108,-1.89097,4,13,ROCK TOP
327,1790171.899,304072.9713,-1.8817,4,13,ROCK TOP
328,1790172.486,304075.4669,-2.18458,4,13,ROCK TOP
329,1790173.029,304075.6917,-2.02531,4,13,ROCK TOP
330,1790174.08,304076.6304,-1.96136,4,13,ROCK TOP
331,1790175.326,304077.9361,-2.0497,4,13,ROCK TOP
332,1790175.399,304078.8562,-1.74018,4,13,ROCK TOP
333,1790175.816,304080.0379,-1.63877,4,13,ROCK TOP
334,1790177.036,304080.1613,-1.94288,4,13,ROCK TOP
335,1790177.134,304081.5922,-2.1845,4,13,ROCK TOP
336,1790177.895,304082.6494,-2.17144,4,13,ROCK TOP
337,1790179.098,304084.3384,-1.76528,4,13,ROCK TOP
338,1790179.228,304084.9228,-2.06939,4,13,ROCK TOP
339,1790179.838,304086.0813,-1.9118,4,13,ROCK TOP
340,1790178.948,304086.6061,-2.03992,4,13,ROCK TOP
341,1790180.616,304088.3091,-1.57343,4,13,ROCK TOP
342,1790180.516,304089.6857,-1.87032,4,13,ROCK TOP
343,1790181.779,304091.3829,-2.55153,4,13,GS
344,1790222.662,304059.2357,-2.73411,5,13,GS
345,1790221.706,304058.4039,-1.76102,5,13,ROCK TOP
346,1790221.483,304057.6749,-1.88502,5,13,ROCK TOP
347,1790221.443,304056.8463,-1.71453,5,13,ROCK TOP
348,1790219.556,304054.5922,-1.8061,5,13,ROCK TOP
349,1790219.645,304053.8357,-1.73403,5,13,ROCK TOP
350,1790218.412,304052.9141,-1.58335,5,13,ROCK TOP
351,1790218.163,304053.4158,-1.56604,5,13,ROCK TOP
352,1790217.435,304052.8032,-1.82335,5,13,ROCK TOP
353,1790217.106,304052.0122,-1.42437,5,13,ROCK TOP
354,1790216.743,304050.8622,-1.63098,5,13,ROCK TOP
355,1790215.5,304051.0506,-1.84382,5,13,ROCK TOP
356,1790214.965,304050.4917,-1.52155,5,13,ROCK TOP
357,1790214.567,304049.2904,-1.66026,5,13,ROCK TOP
358,1790214.867,304048.6471,-1.54558,5,13,ROCK TOP
359,1790214.353,304047.6486,-1.54782,5,13,ROCK TOP
360,1790213.685,304047.1736,-1.76703,5,13,ROCK TOP
361,1790212.813,304046.2415,-1.76747,5,13,ROCK TOP
362,1790211.944,304045.5648,-2.03746,5,13,ROCK TOP
363,1790210.995,304043.7216,-2.0234,5,13,ROCK TOP
364,1790210.016,304043.6126,-1.72577,5,13,ROCK TOP
365,1790209.615,304043.3457,-1.80599,5,13,ROCK TOP
366,1790209.035,304042.2144,-2.1394,5,13,ROCK TOP
367,1790208.837,304041.5531,-1.71316,5,13,ROCK TOP
368,1790207.728,304041.3533,-1.95009,5,13,ROCK TOP
369,1790206.34,304041.0949,-2.2717,5,13,ROCK TOP
370,1790207.151,304039.3829,-1.93902,5,13,ROCK TOP
371,1790207.02,304037.5146,-1.73803,5,13,ROCK TOP
372,1790206.725,304037.2179,-1.76376,5,13,ROCK TOP
373,1790205.815,304036.3846,-1.84649,5,13,ROCK TOP
374,1790204.869,304036.1578,-1.99478,5,13,ROCK TOP
375,1790203.991,304035.4283,-2.52636,5,13,GS
376,1790240.702,304003.2309,-2.61,6,13,GS
377,1790241.496,304004.2334,-1.83166,6,13,ROCK TOP
378,1790241.837,304005.6714,-1.56467,6,13,ROCK TOP
379,1790242.238,304006.3265,-1.94007,6,13,ROCK TOP
380,1790243.503,304007.7918,-1.68467,6,13,ROCK TOP
381,1790243.978,304009.1491,-1.78975,6,13,ROCK TOP
382,1790245.084,304010.9435,-1.81976,6,13,ROCK TOP
383,1790244.821,304014.7118,-2.23456,6,13,ROCK TOP
384,1790245.49,304015.7216,-2.06927,6,13,ROCK TOP
385,1790247.096,304017.1286,-2.12429,6,13,ROCK TOP
386,1790249.731,304017.6692,-2.13982,6,13,ROCK TOP
387,1790249.464,304020.1143,-1.72077,6,13,ROCK TOP
388,1790250.917,304021.0081,-1.9903,6,13,ROCK TOP
389,1790251.285,304022.0761,-1.72153,6,13,ROCK TOP
390,1790251.619,304023.4891,-2.11576,6,13,ROCK TOP
391,1790252.492,304023.7522,-2.2603,6,13,ROCK TOP
392,1790252.735,304024.6315,-1.81006,6,13,ROCK TOP
393,1790252.106,304025.9844,-1.63101,6,13,ROCK TOP
394,1790253.022,304026.4485,-1.66571,6,13,ROCK TOP
395,1790254.245,304026.4707,-1.50829,6,13,ROCK TOP
396,1790254.61,304028.2158,-1.99615,6,13,ROCK TOP
397,1790261.47,304026.5415,-2.99973,6,13,GS
398,1790301.597,303999.0085,-3.36319,7,13,GS
399,1790300.549,303999.2736,-1.97995,7,13,ROCK TOP
400,1790300.528,303997.6924,-2.44829,7,13,ROCK TOP
401,1790301.025,303996.5718,-2.35855,7,13,ROCK TOP
402,1790300.281,303995.9415,-2.3238,7,13,ROCK TOP
403,1790300.191,303994.239,-1.69883,7,13,ROCK TOP
404,1790298.661,303993.0849,-1.82152,7,13,ROCK TOP
405,1790298.71,303992.5828,-2.0506,7,13,ROCK TOP
406,1790297.723,303991.8744,-2.27461,7,13,ROCK TOP
407,1790297.166,303990.4524,-1.84202,7,13,ROCK TOP
408,1790294.893,303989.5098,-2.2273,7,13,ROCK TOP
409,1790293.232,303988.5867,-1.80991,7,13,ROCK TOP
410,1790292.83,303987.2041,-1.69362,7,13,ROCK TOP
411,1790292.22,303984.3976,-2.10219,7,13,ROCK TOP
412,1790290.296,303983.421,-1.65285,7,13,ROCK TOP
413,1790289.672,303981.2939,-1.98332,7,13,ROCK TOP
414,1790286.827,303978.5231,-2.2061,7,13,ROCK TOP
